3a (1);Body13;-4,470348E-08;-0,06299996;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;-4,470348E-08;-0,06299996;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);-4,470348E-08;-0,06299996;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;0;-0,06299994;-0,7561002;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;0;-0,06299994;-0,7561002;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008100063;-0,04790003;-0,8424002;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (10);0;-0,097;-0,762;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);5,811453E-07;-0,1269999;-0,7620007;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;4,768372E-07;-0,1269999;-0,7561002;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;4,768372E-07;-0,1269999;-0,7561002;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008100435;-0,1119001;-0,8424001;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (11);0;-0,161;-0,762;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);4,768372E-07;-0,191;-0,7620001;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;3,874302E-07;-0,191;-0,7560999;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;3,874302E-07;-0,191;-0,7560999;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008100092;-0,1759;-0,8424002;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (12);0;-0,225;-0,762;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);-3,427267E-07;-0,255;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;-3,427267E-07;-0,255;-0,7560999;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;-3,427267E-07;-0,255;-0,7560999;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008099511;-0,2399;-0,8424003;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (13);0;-0,065;-0,762;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);2,831221E-07;-0,09499998;-0,7620002;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;3,576279E-07;-0,09499996;-0,7561002;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;3,576279E-07;-0,09499996;-0,7561002;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008099839;-0,07989995;-0,8424002;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (14);0;-0,129;-0,762;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);-8,940697E-08;-0,159;-0,7620004;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;4,470348E-07;-0,1589999;-0,7561008;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;4,470348E-07;-0,1589999;-0,7561008;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008100316;-0,1439001;-0,8424003;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (15);0;-0,193;-0,762;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);-4,321337E-07;-0,2230001;-0,7619999;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;-5,662441E-07;-0,2230001;-0,7560999;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;-5,662441E-07;-0,2230001;-0,7560999;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,00809972;-0,2078999;-0,8424005;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);m1730 v6 (1);0;-0,1915;-0,087;1,886588E-07;270;1,396077E-06;1;1;1;;
3a (1);Body2;-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);Body3;-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);Body4;-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);Body12;-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);Body13;-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);Body15;-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);GameObject (1);-2,123415E-07;-0,2215;-0,08699996;270;5,674864E-05;0;1;1;1;;
3a (1);Body8;1,601875E-07;-0,2214999;-0,08109991;270;5,554124E-05;0;1;1;1;;
3a (1);Body9;1,601875E-07;-0,2214999;-0,08109991;270;5,554124E-05;0;1;1;1;;
3a (1);Cube;-0,008099966;-0,2063999;-0,1673999;1,735663E-06;270;1,6602E-06;0,08583239;-0,02372942;-0,001507725;;
3a (1);mtkind v4 (1);0;-0,293;-0,272;2,603495E-06;269,9999;-4,150511E-07;1;1;1;y;rbxassetid://18814177678
3a (1);Body1;-0,0004998073;-0,2929999;-0,2719997;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02773991;-0,313;-0,2919997;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (2);0;-0,293;-0,31675;2,603495E-06;269,9999;-4,150511E-07;1;1;1;y;rbxassetid://18814157505
3a (1);Body1;-0,0005000979;-0,293;-0,3167498;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02773987;-0,313;-0,3367499;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (3);0;-0,293;-0,3615;2,603495E-06;269,9999;-4,150511E-07;1;1;1;g;rbxassetid://18814091774
3a (1);Body1;-0,0005000606;-0,293;-0,3615002;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02773979;-0,3129999;-0,3815003;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (4);0;-0,293;-0,40625;2,603495E-06;269,9999;-4,150511E-07;1;1;1;;rbxassetid://18814085888
3a (1);Body1;-0,0005000308;-0,293;-0,4062506;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02774018;-0,313;-0,4262503;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (5);0;-0,293;-0,451;2,603495E-06;269,9999;-4,150511E-07;1;1;1;;rbxassetid://18814056577
3a (1);Body1;-0,0005000085;-0,293;-0,4510003;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02774017;-0,313;-0,471;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (6);0;-0,293;-0,614;2,603495E-06;269,9999;-4,150511E-07;1;1;1;;rbxassetid://18813313559
3a (1);Body1;-0,0004998147;-0,2929999;-0,6140003;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02773985;-0,313;-0,634;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (7);0;-0,293;-0,66;2,603495E-06;269,9999;-4,150511E-07;1;1;1;;rbxassetid://18813615653
3a (1);Body1;-0,0005004108;-0,293;-0,6600001;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02773982;-0,313;-0,6800006;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (8);0;-0,293;-0,706;2,603495E-06;269,9999;-4,150511E-07;1;1;1;;rbxassetid://18813650142
3a (1);Body1;-0,0004999936;-0,293;-0,7060001;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02774011;-0,313;-0,726;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (9);0;-0,293;-0,752;2,603495E-06;269,9999;-4,150511E-07;1;1;1;;rbxassetid://18813657472
3a (1);Body1;-0,0004995465;-0,2929999;-0,7520004;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02773991;-0,313;-0,7720001;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);mtkind v4 (10);0;-0,293;-0,798;2,603495E-06;269,9999;-4,150511E-07;1;1;1;y;rbxassetid://18813799682
3a (1);Body1;-0,0005000681;-0,293;-0,7979999;2,603495E-06;269,9999;-4,150511E-07;0,1;0,1;0,1;;
3a (1);Point Light;-0,02774048;-0,3130001;-0,8180001;359,9934;89,99996;180;1;0,9999998;1;;
3a (1);GameObject;0;-0,169;-0,038;-2,980822E-06;269,9999;-6,980383E-06;40;12;2;;
3a (1);label;-0,0004997738;-0,175;-0,05799989;-3,584532E-06;269,9999;-7,584092E-06;0,04;0,012;0,001;;
3a (1);GameObject (2);0;-0,112;-0,357;-2,980822E-06;269,9999;-6,980383E-06;45;12;2;;
3a (1);label;-0,0004998296;-0,1179999;-0,3795001;-3,584532E-06;269,9999;-7,584092E-06;0,045;0,012;0,001;;
3a (1);GameObject (3);0;-0,0995;-0,3675;-2,980822E-06;269,9999;-6,980383E-06;25;12;2;;
3a (1);label;-0,0004999489;-0,1055;-0,3800001;-3,584532E-06;269,9999;-7,584092E-06;0,025;0,012;0,001;;
3a (1);GameObject (4);0;-0,013;-0,6605;-2,980822E-06;269,9999;-6,980383E-06;100;11;2;;
3a (1);label;-0,0004997104;-0,01849992;-0,7105002;-3,584532E-06;269,9999;-7,584092E-06;0,1;0,011;0,001;;
3a (1);GameObject (5);0;-0,266;-0,892;-2,980822E-06;269,9999;-6,980383E-06;40;11;2;;
3a (1);label;-0,0005003065;-0,2715;-0,9119997;-3,584532E-06;269,9999;-7,584092E-06;0,04;0,011;0,001;;
3a (1);GameObject (6);0;-0,266;-0,489;-2,980822E-06;269,9999;-6,980383E-06;40;11;2;;
3a (1);label;-0,0005002469;-0,2715;-0,5089999;-3,584532E-06;269,9999;-7,584092E-06;0,04;0,011;0,001;;
3a (1);GameObject (7);0;-0,034;-0,698;-2,980822E-06;269,9999;-6,980383E-06;25;11;2;;
3a (1);label;-0,0005000234;-0,03950004;-0,7105004;-3,584532E-06;269,9999;-7,584092E-06;0,025;0,011;0,001;;
